x,y
5.025125628140704,29.105432336367585
5.075376884422111,37.927607802463385
5.125628140703518,39.42552711921889
5.175879396984925,36.63359871953834
5.226130653266332,42.656205556892886
5.276381909547739,48.08367323667838
5.326633165829146,60.85562947881887
5.376884422110553,48.08774141379333
5.42713567839196,49.68659943395616
5.477386934673367,47.97580713411158
5.527638190954774,34.17648364494689
5.577889447236181,50.27992202587523
5.628140703517588,51.949355126158345
5.678391959798995,72.15903151870505
5.728643216080402,51.90988882779784
5.778894472361809,56.86693796697123
5.8291457286432165,55.192748507947314
5.8793969849246235,47.147002556951385
5.9296482412060305,66.67509432137763
5.9798994974874375,64.5941617691329
6.030150753768845,65.96323954139577
6.080402010050252,53.426271539137616
6.130653266331659,73.00021363245989
6.180904522613066,51.64963936513985
6.231155778894473,68.6559940954187
6.28140703517588,82.59157258406626
6.331658291457287,58.26052796414225
6.381909547738694,62.781428470998335
6.432160804020101,69.24611372618585
6.482412060301508,65.56829082525076
6.532663316582915,58.34808261737838
6.582914572864322,72.46928862711418
6.633165829145729,64.59985063664706
6.683417085427136,78.07461606435875
6.733668341708543,68.1281797732597
6.78391959798995,89.09084667015472
6.834170854271357,71.6432436292402
6.884422110552764,76.56077713123184
6.934673366834171,86.8835070478132
6.984924623115578,71.77665558039422
7.035175879396985,84.70155114674036
7.085427135678392,94.60741601723966
7.135678391959799,72.56891117459475
7.185929648241206,88.1944517424788
7.236180904522613,90.09514780637495
7.28643216080402,95.57947375980471
7.336683417085427,80.74819118679166
7.386934673366834,81.40915081240365
7.437185929648241,97.48744384030601
7.4874371859296485,97.03699705456074
7.5376884422110555,98.02437157981811
7.5879396984924625,100.16142431641418
7.63819095477387,93.32915148622918
7.688442211055277,102.01699020959529
7.738693467336684,103.90325254717833
7.788944723618091,97.25367430009096
7.839195979899498,119.31459537200445
7.889447236180905,109.60907704371662
7.939698492462312,97.72810084740848
7.989949748743719,113.96117359773912
8.040201005025127,102.37160802552016
8.090452261306533,117.93615563098
8.14070351758794,122.38876160183275
8.190954773869347,108.04515734672437
8.241206030150755,123.81834460628863
8.291457286432161,120.92440342165347
8.341708542713569,125.71955847497628
8.391959798994975,135.84844300014223
8.442211055276383,120.25211690980946
8.492462311557789,117.73655597692563
8.542713567839197,118.21165406376605
8.592964824120603,120.37271218506274
8.643216080402011,127.86390650852097
8.693467336683417,132.80156245644582
8.743718592964825,133.88760028166325
8.793969849246231,139.90336786345307
8.84422110552764,135.0118457453614
8.894472361809045,148.16813272180136
8.944723618090453,136.06473568787533
8.99497487437186,161.5955746907635
9.045226130653267,146.5018918994656
9.095477386934673,136.3117251803457
9.145728643216081,136.28437891654897
9.195979899497488,150.4039322473767
9.246231155778895,146.45918542224916
9.296482412060302,155.67172719204888
9.34673366834171,155.46856052538817
9.396984924623116,152.83306527206386
9.447236180904524,148.38448462832216
9.49748743718593,144.7932951299644
9.547738693467338,155.10329262052858
9.597989949748744,167.30004265629734
9.648241206030152,163.94514307442748
9.698492462311558,154.0601244663976
9.748743718592966,167.21522443264215
9.798994974874372,170.72615914843394
9.84924623115578,162.3967044607963
9.899497487437186,172.531409392803
9.949748743718594,173.6114236426717
10.0,165.85623761735502
